FIN_REFERENCE,SAMMAAN,V_SCORE,CREATED_DATE,LOGIN_DATE,LOAN_REQ_AMT,ROI,LOAN_SANC_DT,SANC_AMT,TENURE,GRUH
HLSA00043FF1,1,5.00000,2023-04-25,2023-04-26T01:49:20Z,3300000,10,2023-04-26T00:00:00Z,3236271,240,0
HLSA000126DD,1,12.00000,2023-01-23,2023-01-23T18:55:06Z,1019034,9.75,2023-01-24T00:00:00Z,727225,96,0
M0192520,0,7.00000,2022-08-18,2022-08-21T04:30:10Z,3000000,10.5,2022-08-24T00:00:00Z,2000000,264,0
HLSA000072D0,0,1.00000,2022-12-05,2022-12-05T11:07:06Z,2600000,10.5,2050-01-01T00:00:00Z,0,0,0
M0252832,1,4.10000,2022-11-10,2022-11-10T13:39:20Z,1183242,10,2022-11-12T00:00:00Z,888879,237,0
HLSA00000E60,0,1.00000,2022-08-03,2022-08-13T22:13:55Z,4000000,10.5,2050-01-01T00:00:00Z,0,0,0
HLSA00042E69,0,13.00000,2023-04-24,2023-04-27T10:17:47Z,1400000,11,2023-04-28T00:00:00Z,990000,186,0
M0232503,0,3.00000,2022-10-10,2022-10-10T18:50:10Z,1500000,12.5,2050-01-01T00:00:00Z,0,0,0
HLSA00019051,1,13.00000,2023-02-01,2023-02-01T10:51:10Z,1400000,9.75,2023-02-01T00:00:00Z,1356587,76,0
HLSA000020E9,0,4.20000,2022-09-07,2022-09-08T20:18:31Z,1600000,12,2022-09-20T00:00:00Z,1440000,299,0
HLSA000299E5TU,1,-1.00000,2023-02-15,2050-01-01T00:00:00Z,0,10.72,2050-01-01T00:00:00Z,0,108,0
HLSA0002FD85,0,1.00000,2023-02-22,2023-02-22T19:35:30Z,4000000,11,2050-01-01T00:00:00Z,0,0,0
M0249810,1,13.00000,2022-11-07,2022-11-07T22:38:44Z,1373806,9.5,2022-11-08T00:00:00Z,797496,55,0
HLSA00008A9A,0,6.00000,2022-12-16,2022-12-19T14:49:15Z,7500000,10,2050-01-01T00:00:00Z,0,0,0
M0216538,0,14.00000,2022-09-17,2022-09-19T18:20:48Z,2100000,10,2022-09-22T00:00:00Z,1785000,300,1
M0271704,1,5.00000,2022-12-07,2022-12-07T19:31:44Z,700000,10,2022-12-08T00:00:00Z,691791,170,0
HLSA00040985,0,5.00000,2023-04-13,2023-04-14T13:30:12Z,4000000,10.5,2050-01-01T00:00:00Z,0,0,0
HLSA00041C57,0,9.00000,2023-04-18,2023-04-18T17:29:38Z,1500000,10.5,2050-01-01T00:00:00Z,0,0,0
HLSA0004097E,0,-1.00000,2023-04-13,2023-04-13T22:17:39Z,1000000,12,2050-01-01T00:00:00Z,0,0,0
HLSA0003DAF6,0,4.20000,2023-04-04,2023-04-05T12:23:40Z,1400000,12,2023-04-10T00:00:00Z,1250000,240,0
HLSA00032052,0,2.00000,2023-02-28,2023-03-13T21:59:56Z,1200000,10,2050-01-01T00:00:00Z,0,0,0
HLSA0000B2F3TU,1,-1.00000,2023-01-28,2050-01-01T00:00:00Z,0,10,2050-01-01T00:00:00Z,0,84,0
HLSA0001F66CTU,1,-1.00000,2023-02-10,2050-01-01T00:00:00Z,0,9.75,2050-01-01T00:00:00Z,0,228,0
HLSA00043D0E,1,12.00000,2023-04-25,2023-04-25T12:05:04Z,497117,10,2023-04-25T00:00:00Z,504952,88,0
HLSA0003BB17,0,9.00000,2023-03-24,2023-03-25T10:14:09Z,1600000,10.5,2023-03-30T00:00:00Z,1030000,240,0
M0274593,1,6.00000,2022-12-12,2022-12-12T15:01:32Z,200000,9.5,2050-01-01T00:00:00Z,0,0,0
HLSA00031462,0,1.00000,2023-02-25,2023-02-25T17:37:52Z,3500000,11,2050-01-01T00:00:00Z,0,0,0
M0189044,0,-1.00000,2022-08-08,2022-08-09T21:40:26Z,3000000,10,2050-01-01T00:00:00Z,0,0,0
M0191133,0,1.00000,2022-08-10,2022-08-12T04:31:24Z,1000000,10,2050-01-01T00:00:00Z,0,0,0
HLSA00007114,0,8.00000,2022-11-27,2022-12-02T14:39:57Z,3000000,10.5,2022-12-09T00:00:00Z,3500000,240,0
M0243098,0,8.00000,2022-10-21,2022-10-27T11:04:03Z,3000000,10.5,2022-10-29T00:00:00Z,2100000,295,0
HLSA0000CC71,1,9.00000,2023-01-19,2023-01-19T17:34:26Z,900000,11,2023-01-20T00:00:00Z,773100,155,0
HLSA00006769,0,1.00000,2022-11-18,2022-11-19T18:06:14Z,5000000,10.5,2050-01-01T00:00:00Z,0,0,0
M0253550,0,4.10000,2022-11-10,2022-11-11T15:04:27Z,2500000,11,2050-01-01T00:00:00Z,0,0,0
HLSA0004A186,1,14.00000,2023-05-23,2023-05-23T16:01:52Z,1000000,10,2023-05-24T00:00:00Z,856664,91,0
HLSA00032352,0,-1.00000,2023-02-27,2023-02-28T11:36:00Z,1500000,12,2023-03-03T00:00:00Z,700000,240,0
HLSA000290C2,0,3.00000,2023-02-09,2023-02-10T23:07:12Z,2000000,11,2050-01-01T00:00:00Z,0,0,0
M0223900,0,2.00000,2022-10-04,2022-10-12T13:11:12Z,1000000,11,2050-01-01T00:00:00Z,0,0,0
HLSA0000A24FTU,1,-1.00000,2023-02-08,2050-01-01T00:00:00Z,0,10.5,2050-01-01T00:00:00Z,0,180,0
HLSA0000993DTU,1,-1.00000,2022-12-28,2050-01-01T00:00:00Z,0,10,2050-01-01T00:00:00Z,0,240,0
HLSA0000A0B3,0,3.00000,2023-01-02,2023-01-04T19:06:52Z,1000000,12,2050-01-01T00:00:00Z,0,0,0
HLSA0002EE2D,0,1.00000,2023-02-20,2023-02-21T21:23:21Z,800000,10.5,2050-01-01T00:00:00Z,0,0,0
HLSA00006A53,0,5.00000,2022-11-21,2022-11-22T02:27:54Z,1800000,11,2022-11-22T00:00:00Z,800000,300,0
HLSA0002F5D4,0,1.00000,2023-02-21,2023-02-21T15:30:29Z,2400000,10.5,2050-01-01T00:00:00Z,0,0,0
HLSA0000BC93,0,4.30000,2023-01-16,2023-01-16T20:42:37Z,3200000,10.5,2023-01-24T00:00:00Z,3000000,300,0
HLSA000202EB,1,14.00000,2023-02-01,2023-02-02T01:10:49Z,1560044,10,2023-02-03T00:00:00Z,1072413,120,0
HLSA0002D932,0,3.00000,2023-02-17,2023-02-21T13:57:02Z,1200000,10.5,2050-01-01T00:00:00Z,0,0,0
HLSA00009F98,0,-1.00000,2022-12-31,2023-01-02T16:20:50Z,800000,11,2023-01-04T00:00:00Z,765000,240,0
M0206006,0,9.00000,2022-09-04,2022-09-08T02:33:06Z,3050000,10.5,2022-09-10T00:00:00Z,2475000,240,0
HLSA00002479,0,5.00000,2022-09-09,2022-09-10T00:26:53Z,2000000,10.5,2022-09-14T00:00:00Z,1197000,216,0
HLSA0001CB76,0,2.00000,2023-03-01,2023-03-09T04:38:02Z,1400000,11.5,2050-01-01T00:00:00Z,0,0,0
HLSA0000A35B,0,14.00000,2022-12-30,2022-12-30T22:05:11Z,3000000,9.99,2022-12-31T00:00:00Z,2600000,270,0
HLSA0004B7AA,0,1.00000,2023-05-29,2023-05-30T13:16:42Z,7000000,10.65,2050-01-01T00:00:00Z,0,0,0
HLSA00046DBA,0,6.00000,2023-05-10,2023-05-11T00:00:15Z,1500000,12.1,2023-05-12T00:00:00Z,1250000,300,0
HLSA000490E4,0,4.50000,2023-05-18,2023-05-19T15:20:39Z,1100000,10,2023-05-22T00:00:00Z,900000,168,0
HLSA0000969F,1,11.00000,2022-12-22,2022-12-22T16:30:56Z,1700000,11,2022-12-22T00:00:00Z,1451065,198,0
HLSA0000A1F7,0,1.00000,2022-12-29,2022-12-29T22:11:41Z,3500000,9.99,2050-01-01T00:00:00Z,0,0,0
HLSA000031CB,0,13.00000,2022-09-21,2022-09-23T13:04:25Z,1400000,10.5,2022-09-26T00:00:00Z,1400000,300,0
HLSA00014D87,0,4.20000,2023-01-26,2023-01-30T14:38:11Z,2550000,10.5,2050-01-01T00:00:00Z,0,0,0
HLSA00003824,0,-1.00000,2022-09-25,2022-10-07T22:19:18Z,1200000,12.25,2050-01-01T00:00:00Z,0,0,0
HLSA00004B87,1,12.00000,2022-10-18,2022-10-18T12:41:20Z,1200000,10.5,2022-10-18T00:00:00Z,1068087,240,0
HLSA00026D49,0,4.40000,2023-02-09,2023-02-09T11:36:26Z,3000000,10.5,2050-01-01T00:00:00Z,0,0,0
HLSA0000B045,0,4.20000,2023-01-10,2023-01-10T17:02:28Z,4000000,10.5,2023-01-17T00:00:00Z,2650000,240,0
HLSA0000A4A1TU,1,-1.00000,2023-02-06,2050-01-01T00:00:00Z,0,9.75,2050-01-01T00:00:00Z,0,100,0
HLSA0000A4A1,1,17.00000,2023-01-02,2023-01-02T17:05:08Z,3400000,9.75,2023-01-03T00:00:00Z,3325969,227,0
HLSA00002E64,0,14.00000,2022-09-15,2022-09-16T12:58:27Z,2500000,10.5,2050-01-01T00:00:00Z,0,0,0
M0204685,0,4.40000,2022-09-02,2022-09-02T18:09:56Z,1400000,12.5,2022-09-08T00:00:00Z,1300000,144,0
M0286610,1,12.00000,2023-01-02,2023-01-02T18:47:13Z,2100000,9.99,2023-01-03T00:00:00Z,1941665,122,0
HLSA00036836,0,6.00000,2023-03-10,2023-03-10T13:34:33Z,2490000,10.5,2023-03-21T00:00:00Z,1441000,240,0
M0250611,1,14.00000,2022-11-07,2022-11-07T15:12:13Z,1000000,9.5,2022-11-08T00:00:00Z,932053,120,0
HLSA00005922,0,-1.00000,2022-11-04,2022-11-22T11:58:22Z,1500000,10.5,2022-11-25T00:00:00Z,1280000,240,0
M0322081,0,17.00000,2023-03-10,2023-03-10T23:19:11Z,11000000,9.75,2050-01-01T00:00:00Z,0,0,0
HLSA00005748,0,-1.00000,2022-11-07,2022-11-18T16:03:48Z,1400000,12.5,2022-11-23T00:00:00Z,0,0,1
HLSA00038097,0,1.00000,2023-03-14,2023-03-14T16:09:36Z,4100000,11,2050-01-01T00:00:00Z,0,0,0
HLSA00020E82TU,1,-1.00000,2023-03-15,2050-01-01T00:00:00Z,0,10.5,2050-01-01T00:00:00Z,0,60,0
HLSA00035122,0,-1.00000,2023-03-06,2023-03-10T16:25:07Z,1500000,12,2023-03-14T00:00:00Z,1400000,240,0
HLSA00044298,0,1.00000,2023-04-26,2023-04-27T10:59:12Z,1500000,11,2050-01-01T00:00:00Z,0,0,0
HLSA00042623,0,5.00000,2023-04-18,2023-04-20T10:56:21Z,4500000,10,2023-04-27T00:00:00Z,3400000,240,0
HLSA000045E9,0,-1.00000,2022-10-17,2022-10-17T17:57:38Z,1300000,10.5,2050-01-01T00:00:00Z,0,0,0
HLSA0000B817,1,20.00000,2023-01-11,2023-01-11T15:16:28Z,1814408,10,2023-01-11T00:00:00Z,1804908,240,0
M0191924,0,17.00000,2022-08-11,2022-08-16T16:33:33Z,1350000,11.5,2022-08-18T00:00:00Z,1350000,223,0
HLSA0003C49F,0,1.00000,2023-03-25,2023-03-28T13:49:32Z,2500000,10.5,2050-01-01T00:00:00Z,0,0,0
M0274883,0,2.00000,2022-12-13,2022-12-14T00:50:11Z,2000000,12,2022-12-22T00:00:00Z,1590000,228,1
HLSA0000BC34,0,12.00000,2023-01-14,2023-01-16T15:17:27Z,400000,10.5,2023-01-19T00:00:00Z,748424,192,0
HLSA00041D65,0,12.00000,2023-04-17,2023-04-17T12:29:29Z,4000000,9.75,2023-04-27T00:00:00Z,3500000,240,0
HLSA0004AD5ATU,1,-1.00000,2023-05-30,2050-01-01T00:00:00Z,0,10.22,2050-01-01T00:00:00Z,0,84,0
M0213950,1,12.00000,2022-09-14,2022-09-27T11:34:07Z,1330684,9.3,2022-09-28T00:00:00Z,1326616,240,0
HLSA000053DB,0,9.00000,2022-11-02,2022-11-08T10:55:35Z,1200000,12.25,2022-11-11T00:00:00Z,1010000,240,1
HLSA0002B2A0,0,-1.00000,2023-02-14,2023-02-15T00:01:49Z,1800000,9.75,2023-02-21T00:00:00Z,900000,240,0
HLSA00048378,1,12.00000,2023-05-16,2023-05-16T18:58:47Z,900000,10,2023-05-17T00:00:00Z,806190,72,0
HLSA0004538D,0,6.00000,2023-05-03,2023-05-03T22:24:29Z,1550000,10.5,2023-05-04T00:00:00Z,1210000,280,1
HLSA0001F8A1,1,4.40000,2023-02-01,2023-02-01T19:25:16Z,1187473,10.5,2023-02-03T00:00:00Z,1189014,240,0
HLSA0001225C,1,16.00000,2023-01-23,2023-01-24T12:57:15Z,900000,9.75,2023-01-25T00:00:00Z,839176,108,0
HLSA0000C3AF,1,13.00000,2023-01-17,2023-01-17T14:03:33Z,1300000,11,2023-01-17T00:00:00Z,1266120,228,0
HLSA000323AC,0,-1.00000,2023-02-27,2023-02-28T15:35:43Z,1000000,13,2023-03-12T00:00:00Z,878000,300,1
HLSA000030E7,0,2.00000,2022-09-17,2022-09-20T15:52:16Z,2500000,10.5,2022-09-26T00:00:00Z,1900000,240,1
HLSA00034869,0,6.00000,2023-03-09,2023-03-10T22:18:45Z,5500000,10.5,2023-03-14T00:00:00Z,4400000,300,0
M0240534TU,1,-1.00000,2022-10-22,2050-01-01T00:00:00Z,0,9.5,2050-01-01T00:00:00Z,0,126,0
HLSA0000AEB0,1,8.00000,2023-01-06,2023-01-06T11:58:43Z,1009217,10,2023-01-09T00:00:00Z,1023194,108,0
HLSA0000B9A3,1,12.00000,2023-01-11,2023-01-12T15:19:46Z,1800000,9.75,2023-01-12T00:00:00Z,1809768,143,0
HLSA000134A2,0,2.00000,2023-01-31,2023-01-31T13:01:28Z,1050000,11,2050-01-01T00:00:00Z,0,0,0
M0190612,0,3.00000,2022-08-10,2022-08-12T12:28:57Z,1200000,10,2050-01-01T00:00:00Z,0,0,0
M0235362,0,4.30000,2022-10-13,2022-10-15T17:19:08Z,1500000,10,2022-10-18T00:00:00Z,850000,240,1
HLSA00004719,0,7.00000,2022-10-15,2022-10-27T11:43:03Z,2400000,10.5,2050-01-01T00:00:00Z,0,0,0
HLSA0000AF1D,0,3.00000,2023-01-06,2023-01-06T17:31:41Z,4000000,10,2050-01-01T00:00:00Z,0,0,0
HLSA0003D298TU,1,-1.00000,2023-03-30,2050-01-01T00:00:00Z,0,9.75,2050-01-01T00:00:00Z,0,228,0
HLSA0000C945,0,15.00000,2023-01-18,2023-01-18T20:59:48Z,2000000,11,2050-01-01T00:00:00Z,0,0,0
HLSA0000B72FTU,1,-1.00000,2023-01-20,2050-01-01T00:00:00Z,0,9.75,2050-01-01T00:00:00Z,0,240,0
HLSA0000B091,0,1.00000,2023-01-06,2023-01-10T01:21:07Z,3000000,10,2050-01-01T00:00:00Z,0,0,0
HLSA00043F66,0,4.30000,2023-04-28,2023-04-28T16:54:55Z,7500000,10,2050-01-01T00:00:00Z,0,0,0
HLSA0004523D,0,1.00000,2023-05-08,2023-05-25T11:33:45Z,3000000,9.9,2050-01-01T00:00:00Z,0,0,0
HLSA00049F3C,0,2.00000,2023-05-24,2023-05-24T20:57:14Z,2200000,9.75,2050-01-01T00:00:00Z,0,0,0
M0261254TU,1,-1.00000,2022-11-30,2050-01-01T00:00:00Z,0,10,2050-01-01T00:00:00Z,0,84,0
HLSA0000292D,0,4.40000,2022-09-10,2022-09-16T13:46:00Z,1050000,10.5,2022-09-24T00:00:00Z,500000,180,0
M0196255,0,14.00000,2022-08-19,2022-08-19T16:41:07Z,2200000,12,2022-08-22T00:00:00Z,1575000,240,0
HLSA000346F5,1,15.00000,2023-03-04,2023-03-04T15:15:01Z,2352538,9.75,2023-03-04T00:00:00Z,2357102,240,0
HLSA0000CDC2,0,7.00000,2023-01-19,2023-01-25T20:53:01Z,5000000,10,2023-02-02T00:00:00Z,3500000,240,0
M0345970TU,0,-1.00000,2023-05-29,2050-01-01T00:00:00Z,0,10,2050-01-01T00:00:00Z,0,158,0
HLSA000088AFTU,1,-1.00000,2022-12-19,2050-01-01T00:00:00Z,0,10.5,2050-01-01T00:00:00Z,0,132,0
HLSA0000385ATU,1,-1.00000,2022-09-28,2050-01-01T00:00:00Z,0,10.5,2050-01-01T00:00:00Z,0,12,0
HLSA00006AF0TU,1,-1.00000,2022-11-24,2050-01-01T00:00:00Z,0,10.5,2050-01-01T00:00:00Z,0,240,0
HLSA00033FCF,0,-1.00000,2023-03-04,2023-03-05T00:35:05Z,500000,11,2023-03-10T00:00:00Z,500000,180,0
HLSA0004B3ECTU,1,-1.00000,2023-05-31,2050-01-01T00:00:00Z,0,10,2050-01-01T00:00:00Z,0,240,0
M0239237,1,15.00000,2022-10-17,2022-10-17T19:24:56Z,1000000,9,2022-10-19T00:00:00Z,937416,70,0
M0250605,1,17.00000,2022-11-07,2022-11-07T22:45:13Z,2380166,9.5,2022-11-09T00:00:00Z,2381678,235,0
M0251876,1,15.00000,2022-11-08,2022-11-08T18:08:35Z,2100000,9.5,2022-11-09T00:00:00Z,1874616,156,0
M0228629,1,3.00000,2022-10-04,2022-10-04T13:12:39Z,1600000,9,2022-10-07T00:00:00Z,1493182,120,0
M0237075,1,8.00000,2022-10-14,2022-10-15T12:22:56Z,1230025,9.5,2022-10-16T00:00:00Z,899586,215,0
M0237525,1,7.00000,2022-10-15,2022-10-15T12:52:03Z,2500000,9,2022-10-17T00:00:00Z,1927149,240,0
HLSA0003C236,0,6.00000,2023-03-25,2023-03-25T16:34:21Z,1300000,9.75,2023-03-26T00:00:00Z,700000,220,0
HLSA00042F85,1,15.00000,2023-04-20,2023-04-20T15:01:50Z,1600000,9.75,2023-04-20T00:00:00Z,1579452,127,0
M0290259TU,1,-1.00000,2023-01-23,2050-01-01T00:00:00Z,0,10,2050-01-01T00:00:00Z,0,156,0
M0252423,1,5.00000,2022-11-09,2022-11-09T15:15:20Z,1523241,10,2022-11-11T00:00:00Z,1495283,240,0
HLSA00005D4A,0,-1.00000,2022-11-10,2022-11-11T11:35:54Z,700000,10.5,2050-01-01T00:00:00Z,0,0,0
HLSA0003935BTU,1,-1.00000,2023-03-22,2050-01-01T00:00:00Z,0,10,2050-01-01T00:00:00Z,0,216,0
HLSA00039057,0,5.00000,2023-03-18,2023-03-18T12:05:43Z,1500000,11,2023-03-22T00:00:00Z,1210000,228,0
M0275735,0,4.30000,2022-12-14,2022-12-15T03:22:52Z,2000000,10,2022-12-19T00:00:00Z,1950000,240,0
HLSA00007F72,0,4.10000,2022-12-10,2022-12-27T19:23:13Z,2000000,12,2050-01-01T00:00:00Z,0,0,0
M0277443,0,2.00000,2022-12-15,2022-12-17T23:05:22Z,1500000,11,2050-01-01T00:00:00Z,0,0,0
HLSA000304BCTU,1,-1.00000,2023-05-04,2050-01-01T00:00:00Z,0,10.5,2050-01-01T00:00:00Z,0,60,0
HLSA00044886,1,14.00000,2023-04-28,2023-04-29T13:30:13Z,1400000,9.75,2023-04-29T00:00:00Z,1399136,162,0
HLSA00047A65,1,12.00000,2023-05-13,2023-05-13T18:33:22Z,1600000,11,2023-05-15T00:00:00Z,1225117,174,0
HLSA00043B9A,0,5.00000,2023-05-11,2023-05-12T16:31:23Z,2100000,11.5,2023-05-16T00:00:00Z,1502849,300,0
HLSA00000B82,0,4.30000,2022-08-02,2022-08-03T03:24:38Z,3700000,11,2050-01-01T00:00:00Z,0,0,0
HLSA00030CCB,0,1.00000,2023-02-25,2023-02-26T12:34:17Z,900000,9.75,2050-01-01T00:00:00Z,0,0,0
HLSA0004A753,0,4.40000,2023-05-24,2023-05-24T16:22:36Z,4500000,9.75,2050-01-01T00:00:00Z,0,0,0
HLSA0000666B,0,-1.00000,2022-11-17,2022-11-18T13:33:54Z,2000000,10.5,2050-01-01T00:00:00Z,0,0,0
M0186470,0,5.00000,2022-08-08,2022-08-12T17:48:12Z,900000,10.5,2022-08-18T00:00:00Z,700000,300,0
HLSA00030C19TU,0,-1.00000,2023-03-09,2050-01-01T00:00:00Z,0,9.75,2050-01-01T00:00:00Z,0,240,0
M0274844,0,5.00000,2022-12-12,2022-12-13T13:27:38Z,3500000,9.9,2022-12-16T00:00:00Z,2480000,240,0
HLSA00004562,0,12.00000,2022-10-13,2022-10-14T12:50:47Z,1500000,12,2022-10-18T00:00:00Z,1340000,240,0
HLSA0000CD0A,0,1.00000,2023-01-19,2023-01-20T23:54:40Z,1500000,11,2050-01-01T00:00:00Z,0,0,0
HLSA0000ABD3TU,1,-1.00000,2023-01-20,2050-01-01T00:00:00Z,0,9.75,2050-01-01T00:00:00Z,0,60,0
HLSA000493A5,1,12.00000,2023-05-19,2023-05-19T18:54:52Z,1100000,11,2023-05-20T00:00:00Z,1081711,120,0
HLSA0003F23D,0,5.00000,2023-04-19,2023-04-19T18:47:51Z,3000000,9.75,2023-04-21T00:00:00Z,1800000,240,0
HLSA00007D39,0,11.00000,2022-12-09,2022-12-10T04:14:55Z,1500000,12.5,2022-12-13T00:00:00Z,291698,180,0
HLSA0001D282,0,2.00000,2023-01-31,2023-02-03T16:42:40Z,3200000,10,2050-01-01T00:00:00Z,0,0,0
HLSA0000C2B9,1,17.00000,2023-01-16,2023-01-16T19:47:53Z,4000000,10.5,2023-01-17T00:00:00Z,3977562,240,0
M0280896TU,1,-1.00000,2023-01-03,2050-01-01T00:00:00Z,0,9.5,2050-01-01T00:00:00Z,0,240,0
M0262147TU,0,-1.00000,2023-02-08,2050-01-01T00:00:00Z,0,12,2050-01-01T00:00:00Z,0,180,0
HLSA0000A9C0,0,3.00000,2023-01-04,2023-01-04T15:50:01Z,2700000,10.5,2023-01-09T00:00:00Z,2043500,300,0
HLSA0000CC66TU,1,-1.00000,2023-01-28,2050-01-01T00:00:00Z,0,10,2050-01-01T00:00:00Z,0,180,0
M0251256,0,-1.00000,2022-11-08,2022-11-08T16:59:33Z,1300000,10,2022-11-09T00:00:00Z,1280590,240,1
M0248785,0,7.00000,2022-11-04,2022-11-10T17:27:36Z,2216902,240,2022-11-14T00:00:00Z,1520000,180,0
HLSA0000BA8A,0,3.00000,2023-01-12,2023-01-19T03:19:59Z,1500000,11.25,2050-01-01T00:00:00Z,0,0,0
M0219867,0,4.40000,2022-09-21,2022-09-27T18:46:13Z,1200000,11,2050-01-01T00:00:00Z,0,0,0
M0190606,0,3.00000,2022-08-22,2022-09-15T20:40:54Z,2500000,10,2050-01-01T00:00:00Z,0,0,0
M0199689,0,4.50000,2022-08-25,2022-08-30T11:14:49Z,7000000,10,2050-01-01T00:00:00Z,0,0,0
HLSA000053ED,0,2.00000,2022-11-02,2022-11-02T22:10:40Z,1000000,11,2050-01-01T00:00:00Z,0,0,0
M0189961,0,1.00000,2022-08-10,2022-08-12T11:20:55Z,4500000,10.5,2050-01-01T00:00:00Z,0,0,0
M0188889,0,1.00000,2022-08-09,2022-08-12T12:40:37Z,800000,9,2050-01-01T00:00:00Z,0,0,0
HLSA00039C16,0,-1.00000,2023-03-18,2023-03-21T23:03:11Z,900000,12,2023-03-24T00:00:00Z,730000,240,0
M0353939,0,9.00000,2023-05-25,2023-05-27T15:21:25Z,2600000,11,2050-01-01T00:00:00Z,0,0,0
HLSA0002DB24,0,4.20000,2023-02-18,2023-02-22T13:59:26Z,2200000,11,2050-01-01T00:00:00Z,0,0,0
M0239755TU,1,-1.00000,2022-10-20,2050-01-01T00:00:00Z,0,10,2050-01-01T00:00:00Z,0,240,0
M0235152TU,1,-1.00000,2022-10-20,2050-01-01T00:00:00Z,0,9.5,2050-01-01T00:00:00Z,0,240,0
HLSA00011AEA,0,1.00000,2023-01-23,2023-01-25T23:08:39Z,800000,11,2050-01-01T00:00:00Z,0,0,0
HLSA0000323F,0,4.20000,2022-09-19,2022-09-20T13:51:19Z,2000000,10.5,2050-01-01T00:00:00Z,0,0,0
HLSA000057FD,0,10.00000,2022-11-06,2022-11-08T11:49:57Z,1500000,12,2050-01-01T00:00:00Z,0,0,0
HLSA000010B5,0,-1.00000,2022-08-09,2022-08-16T21:56:45Z,1000000,10.5,2022-08-19T00:00:00Z,700000,240,0
HLSA0000C6BD,0,-1.00000,2023-01-19,2023-01-20T11:43:38Z,900000,13,2023-01-23T00:00:00Z,0,0,1
HLSA00003CEE,1,4.10000,2022-10-03,2022-10-03T17:13:01Z,1800000,10.5,2022-10-04T00:00:00Z,1190203,240,0
M0228009,1,8.00000,2022-10-03,2022-10-03T15:37:52Z,1100000,9.75,2022-10-04T00:00:00Z,761071,222,0
HLSA00036C7CTU,1,-1.00000,2023-03-15,2050-01-01T00:00:00Z,0,10.5,2050-01-01T00:00:00Z,0,12,0
HLSA00030662TU,1,-1.00000,2023-03-06,2050-01-01T00:00:00Z,0,10.5,2050-01-01T00:00:00Z,0,240,0
HLSA00036B72,0,4.50000,2023-03-11,2023-03-13T20:19:52Z,2500000,11,2050-01-01T00:00:00Z,0,0,0
HLSA000091E0,1,14.00000,2022-12-22,2022-12-22T18:39:06Z,148000,10.5,2022-12-22T00:00:00Z,341194,79,0
HLSA0002A2D4TU,0,-1.00000,2023-02-28,2050-01-01T00:00:00Z,0,10.5,2050-01-01T00:00:00Z,0,300,0
HLSA000020B9,0,4.20000,2022-09-06,2022-09-10T00:17:26Z,1500000,11,2022-09-13T00:00:00Z,1100000,240,0
HLSA0000223D,0,8.00000,2022-09-06,2022-09-11T02:59:32Z,2200000,11,2022-09-21T00:00:00Z,1729475,210,0
HLSA00039DEC,0,8.00000,2023-03-20,2023-03-22T02:24:25Z,1400000,9.75,2023-03-23T00:00:00Z,1100000,210,0
HLSA00025C35,0,4.10000,2023-02-06,2023-02-08T17:10:14Z,800000,13.75,2050-01-01T00:00:00Z,0,0,0
HLSA0001BD34,1,20.00000,2023-01-30,2023-01-30T14:21:43Z,1500000,10.5,2023-01-30T00:00:00Z,1431450,134,0
HLSA00008B5F,1,6.00000,2022-12-16,2022-12-16T18:10:15Z,1100000,10.5,2022-12-17T00:00:00Z,1038339,240,0
HLSA00004810,0,10.00000,2022-10-15,2022-10-18T00:25:43Z,1500000,11,2022-10-26T00:00:00Z,1500000,300,0
M0181347,0,2.00000,2022-08-02,2022-08-03T16:47:06Z,2800000,10.5,2050-01-01T00:00:00Z,0,0,0
M0182217,0,10.00000,2022-08-03,2022-08-17T16:20:22Z,900000,11.5,2050-01-01T00:00:00Z,0,0,0
HLSA000050C2TU,1,-1.00000,2022-10-28,2050-01-01T00:00:00Z,0,10.5,2050-01-01T00:00:00Z,0,216,0
HLSA000442EB,0,2.00000,2023-04-26,2023-04-26T22:03:43Z,7000000,10,2050-01-01T00:00:00Z,0,0,0
HLSA00035063,0,1.00000,2023-03-06,2023-03-10T23:03:09Z,7000000,11,2050-01-01T00:00:00Z,0,0,0
HLSA0001C011,0,4.30000,2023-02-05,2023-02-06T23:48:47Z,1000000,9.75,2050-01-01T00:00:00Z,0,0,0
HLSA00008197,0,6.00000,2022-12-12,2022-12-15T12:42:35Z,2500000,10.5,2022-12-19T00:00:00Z,1750000,240,1
HLSA0000C039,0,-1.00000,2023-01-14,2023-01-17T22:53:30Z,3800000,10.5,2023-01-21T00:00:00Z,3150000,240,0
M0266726TU,1,-1.00000,2022-11-30,2050-01-01T00:00:00Z,0,9.5,2050-01-01T00:00:00Z,0,240,0
M0274075,1,14.00000,2022-12-10,2022-12-10T18:17:15Z,1035679,9.3,2022-12-11T00:00:00Z,919147,192,0
HLSA00046FEF,0,-1.00000,2023-05-12,2023-05-13T01:53:46Z,2000000,10.5,2050-01-01T00:00:00Z,0,0,0
M0195696,0,3.00000,2022-08-19,2022-08-20T20:24:55Z,3000000,9,2050-01-01T00:00:00Z,0,0,0
HLSA0002D287,0,2.00000,2023-02-17,2023-02-25T02:25:27Z,1400000,10.5,2050-01-01T00:00:00Z,0,0,0
M0254145,1,15.00000,2022-11-11,2022-11-11T16:42:10Z,1600000,9.5,2022-11-12T00:00:00Z,1195795,200,0
